1997-01-04,90.124962,122.624962,89.75,121.5,90802500,10.519788
1997-03-03,97,101,87.624962,91.687523,78573200,7.938546
1997-03-02,102.624962,103.5,94,97.5,72398100,8.441805
1997-02-01,83.124962,103.25,80.75,102,75104400,8.831427
1996-02-12,157.5,159.5,76.375038,82.624962,71113800,7.153885
1996-01-11,137.249924,158,136.5,156.875046,81906000,6.791326
1996-01-10,131.750076,139.124954,130.875046,137.249924,59898400,5.941729
1996-03-09,122,138.624954,120.624962,131.875046,69450400,5.709043
1996-01-08,117.875038,126.124962,117.375038,122.5,53270500,5.303185
1996-01-07,120.249924,122.875038,107.5,117.875038,101509800,5.102964
1996-03-06,118.750076,125.875038,116.249924,120.124962,66605100,5.200366
1996-01-05,112.875038,120,109.624962,118.750076,56708500,5.140846
1996-01-04,103.14064,113.875038,99.624962,113.249924,65463000,4.902737
1996-01-03,98.375038,107.062561,94.624962,103.124962,83450400,4.464415
1996-01-02,92.249924,103.624962,92,98.687523,84932600,4.272312
1996-02-01,87.875038,93.249924,79.875038,92.5,96608600,4.004446
1995-01-12,87.124962,94.750076,85.124962,87.750076,85297800,3.798815
1995-01-11,100.124962,101,84.249924,87.124962,93544300,3.771754
1995-02-10,90.5,103.375038,80.375038,100,105458800,4.329131
1995-01-09,91.750076,97.875038,83.375038,90.5,85874400,3.917863
1995-01-08,90.750076,100.750076,87,92.5,94326500,4.004446
1995-03-07,90.875038,109.249924,88.5,90.5,121614700,3.917863
1995-01-06,85,92.375038,81.750076,90.375038,60169600,3.912454
1995-01-05,81.875038,89.5,78.875038,84.687523,66036200,3.666234
1995-03-04,71,82.124962,68.750076,81.750076,73246000,3.539068
1995-01-03,63.124962,74.124962,62.75008,71.124962,64295800,3.079093
1995-01-02,59.375038,63.24992,58.375038,63,55326400,2.727352
1995-03-01,61.5,65.249924,58.24992,59.375038,55788300,2.570423
1994-01-12,62.624962,64.249924,58.75008,61.124962,51430400,2.646179
1994-01-11,62.75008,65.124962,60.75008,62.875038,50724800,2.721943
1994-03-10,56.124962,63.75008,53.875038,63,60337500,2.727352
1994-01-09,57,58.24992,54.875038,56.124962,47593200,2.429723
1994-01-08,51.624962,59.24992,51.5,58.124962,58781100,2.516306
1994-01-07,51.624962,51.75008,46.875038,51.5,79751500,2.229502
1994-01-06,53.5,54.624962,49.24992,51.624962,112728200,2.234912
1994-02-05,92.750076,99.249924,48.5,53.75008,81232900,2.326911
1994-04-04,82.49984,95.249924,82,92.49984,101490600,2.002219
1994-01-03,83,89.249924,79.750076,84.750076,63035100,1.834471
1994-01-02,85,85.750076,78,82.49984,74958600,1.785763
1994-03-01,80.49984,87,79.249924,85.125122,61724600,1.842589
1993-01-12,80.49984,86.49984,79.249924,80.624962,43535400,1.74518
1993-01-11,80.249924,83,76,80,48127000,1.731652
1993-01-10,82.49984,85.750076,78,80.125122,67171200,1.734361
1993-01-09,75.249924,84.249924,73.249924,82.49984,57183800,1.785763
